ID,Все 18+_TVR,Канал_ПЕРВЫЙ КАНАЛ,Канал_РЕН ТВ,Канал_РОССИЯ 1,Канал_СТС,Канал_ТНТ,day,year,month,hour,holidays
65596,0.25,0,1,0,0,0,15,2020,9,9,0
65597,0.36,0,1,0,0,0,15,2020,9,10,0
65598,0.33,0,1,0,0,0,15,2020,9,11,0
65599,0.99,0,1,0,0,0,15,2020,9,12,0
65600,0.72,0,1,0,0,0,15,2020,9,13,0
65601,0.66,0,1,0,0,0,15,2020,9,14,0
65602,0.98,0,1,0,0,0,15,2020,9,15,0
65603,1.03,0,1,0,0,0,15,2020,9,16,0
65604,1.27,0,1,0,0,0,15,2020,9,17,0
65605,1.1,0,1,0,0,0,15,2020,9,18,0
65606,0.69,0,1,0,0,0,15,2020,9,19,0
65607,0.86,0,1,0,0,0,15,2020,9,20,0
65608,0.97,0,1,0,0,0,15,2020,9,21,0
65609,1.22,0,1,0,0,0,15,2020,9,22,0
65610,0.79,0,1,0,0,0,15,2020,9,23,0
65611,1.04,0,1,0,0,0,16,2020,9,0,0
65612,0.22,0,1,0,0,0,16,2020,9,1,0
65613,0.27,0,1,0,0,0,16,2020,9,2,0
65614,0.33,0,1,0,0,0,16,2020,9,3,0
65615,0.4,0,1,0,0,0,16,2020,9,4,0
65616,0.37,0,0,0,0,1,15,2020,9,5,0
65617,0.22,0,0,0,0,1,15,2020,9,6,0
65618,0.29,0,0,0,0,1,15,2020,9,7,0
65619,0.64,0,0,0,0,1,15,2020,9,8,0
65620,1.02,0,0,0,0,1,15,2020,9,9,0
65621,0.85,0,0,0,0,1,15,2020,9,10,0
65622,0.81,0,0,0,0,1,15,2020,9,11,0
65623,0.57,0,0,0,0,1,15,2020,9,12,0
65624,0.17,0,0,0,0,1,15,2020,9,13,0
65625,0.31,0,0,0,0,1,15,2020,9,14,0
65626,0.57,0,0,0,0,1,15,2020,9,15,0
65627,0.45,0,0,0,0,1,15,2020,9,16,0
65628,0.52,0,0,0,0,1,15,2020,9,17,0
65629,0.79,0,0,0,0,1,15,2020,9,18,0
65630,1.03,0,0,0,0,1,15,2020,9,19,0
65631,1.64,0,0,0,0,1,15,2020,9,20,0
65632,1.02,0,0,0,0,1,15,2020,9,21,0
65633,1.64,0,0,0,0,1,15,2020,9,22,0
65634,0.79,0,0,0,0,1,15,2020,9,23,0
65635,0.56,0,0,0,0,1,16,2020,9,0,0
65636,0.49,0,0,0,0,1,16,2020,9,1,0
65637,0.05,0,0,0,0,1,16,2020,9,2,0
65638,0.15,0,0,0,0,1,16,2020,9,3,0
65639,0.18,0,0,0,0,1,16,2020,9,4,0
65640,0.33,1,0,0,0,0,16,2020,9,5,0
65641,0.85,1,0,0,0,0,16,2020,9,6,0
65642,1.38,1,0,0,0,0,16,2020,9,7,0
65643,0.91,1,0,0,0,0,16,2020,9,8,0
65644,1.25,1,0,0,0,0,16,2020,9,9,0
65645,1.59,1,0,0,0,0,16,2020,9,10,0
65646,1.78,1,0,0,0,0,16,2020,9,11,0
65647,1.7,1,0,0,0,0,16,2020,9,12,0
65648,1.64,1,0,0,0,0,16,2020,9,13,0
65649,1.14,1,0,0,0,0,16,2020,9,14,0
65650,1.34,1,0,0,0,0,16,2020,9,15,0
65651,2.15,1,0,0,0,0,16,2020,9,16,0
65652,2.2,1,0,0,0,0,16,2020,9,17,0
65653,2.49,1,0,0,0,0,16,2020,9,18,0
65654,4.29,1,0,0,0,0,16,2020,9,19,0
65655,3.78,1,0,0,0,0,16,2020,9,20,0
65656,3.97,1,0,0,0,0,16,2020,9,21,0
65657,4.22,1,0,0,0,0,16,2020,9,22,0
65658,2.15,1,0,0,0,0,16,2020,9,23,0
65659,1.1,1,0,0,0,0,17,2020,9,0,0
65660,0.46,1,0,0,0,0,17,2020,9,1,0
65661,0.27,1,0,0,0,0,17,2020,9,2,0
65662,0.27,1,0,0,0,0,17,2020,9,3,0
65663,0.11,1,0,0,0,0,17,2020,9,4,0
65664,0.42,0,0,1,0,0,16,2020,9,5,0
65665,1.2,0,0,1,0,0,16,2020,9,6,0
65666,1.95,0,0,1,0,0,16,2020,9,7,0
65667,2.2,0,0,1,0,0,16,2020,9,8,0
65668,1.85,0,0,1,0,0,16,2020,9,9,0
65669,1.37,0,0,1,0,0,16,2020,9,10,0
65670,2.19,0,0,1,0,0,16,2020,9,11,0
65671,2.36,0,0,1,0,0,16,2020,9,12,0
65672,1.67,0,0,1,0,0,16,2020,9,13,0
65673,1.93,0,0,1,0,0,16,2020,9,14,0
65674,1.93,0,0,1,0,0,16,2020,9,15,0
65675,2.4,0,0,1,0,0,16,2020,9,16,0
65676,2.13,0,0,1,0,0,16,2020,9,17,0
65677,3.36,0,0,1,0,0,16,2020,9,18,0
65678,3.97,0,0,1,0,0,16,2020,9,19,0
65679,4.6,0,0,1,0,0,16,2020,9,20,0
65680,2.65,0,0,1,0,0,16,2020,9,21,0
65681,1.83,0,0,1,0,0,16,2020,9,22,0
65682,2.24,0,0,1,0,0,16,2020,9,23,0
65683,2.04,0,0,1,0,0,17,2020,9,0,0
65684,1.73,0,0,1,0,0,17,2020,9,1,0
65685,0.99,0,0,1,0,0,17,2020,9,2,0
65686,0.37,0,0,1,0,0,17,2020,9,3,0
65687,0.26,0,0,1,0,0,17,2020,9,4,0
65688,0.03,0,0,0,1,0,16,2020,9,5,0
65689,0.0,0,0,0,1,0,16,2020,9,6,0
65690,0.03,0,0,0,1,0,16,2020,9,7,0
65691,0.22,0,0,0,1,0,16,2020,9,8,0
65692,0.21,0,0,0,1,0,16,2020,9,9,0
65693,0.06,0,0,0,1,0,16,2020,9,10,0
65694,0.09,0,0,0,1,0,16,2020,9,11,0
65695,0.04,0,0,0,1,0,16,2020,9,12,0
65696,0.02,0,0,0,1,0,16,2020,9,13,0
65697,0.0,0,0,0,1,0,16,2020,9,14,0
65698,0.05,0,0,0,1,0,16,2020,9,15,0
65699,0.04,0,0,0,1,0,16,2020,9,16,0
65700,0.41,0,0,0,1,0,16,2020,9,17,0
65701,0.56,0,0,0,1,0,16,2020,9,18,0
65702,0.73,0,0,0,1,0,16,2020,9,19,0
65703,1.6,0,0,0,1,0,16,2020,9,20,0
65704,1.67,0,0,0,1,0,16,2020,9,21,0
65705,2.04,0,0,0,1,0,16,2020,9,22,0
65706,1.32,0,0,0,1,0,16,2020,9,23,0
65707,1.12,0,0,0,1,0,17,2020,9,0,0
65708,1.19,0,0,0,1,0,17,2020,9,1,0
65709,0.48,0,0,0,1,0,17,2020,9,2,0
65710,0.17,0,0,0,1,0,17,2020,9,3,0
65711,0.2,0,0,0,1,0,17,2020,9,4,0
65712,0.47,0,1,0,0,0,16,2020,9,5,0
65713,0.53,0,1,0,0,0,16,2020,9,6,0
65714,0.19,0,1,0,0,0,16,2020,9,7,0
65715,0.25,0,1,0,0,0,16,2020,9,8,0
65716,0.2,0,1,0,0,0,16,2020,9,9,0
65717,0.5,0,1,0,0,0,16,2020,9,10,0
65718,0.59,0,1,0,0,0,16,2020,9,11,0
65719,0.34,0,1,0,0,0,16,2020,9,12,0
65720,0.9,0,1,0,0,0,16,2020,9,13,0
65721,1.34,0,1,0,0,0,16,2020,9,14,0
65722,0.82,0,1,0,0,0,16,2020,9,15,0
65723,1.15,0,1,0,0,0,16,2020,9,16,0
65724,1.14,0,1,0,0,0,16,2020,9,17,0
65725,1.48,0,1,0,0,0,16,2020,9,18,0
65726,0.59,0,1,0,0,0,16,2020,9,19,0
65727,1.18,0,1,0,0,0,16,2020,9,20,0
65728,1.15,0,1,0,0,0,16,2020,9,21,0
65729,0.92,0,1,0,0,0,16,2020,9,22,0
65730,0.76,0,1,0,0,0,16,2020,9,23,0
65731,0.87,0,1,0,0,0,17,2020,9,0,0
65732,0.64,0,1,0,0,0,17,2020,9,1,0
65733,1.11,0,1,0,0,0,17,2020,9,2,0
65734,0.6,0,1,0,0,0,17,2020,9,3,0
65735,0.53,0,1,0,0,0,17,2020,9,4,0
65736,0.27,0,0,0,0,1,16,2020,9,5,0
65737,0.2,0,0,0,0,1,16,2020,9,6,0
65738,0.38,0,0,0,0,1,16,2020,9,7,0
65739,0.34,0,0,0,0,1,16,2020,9,8,0
65740,0.82,0,0,0,0,1,16,2020,9,9,0
65741,0.83,0,0,0,0,1,16,2020,9,10,0
65742,0.56,0,0,0,0,1,16,2020,9,11,0
65743,0.46,0,0,0,0,1,16,2020,9,12,0
65744,0.45,0,0,0,0,1,16,2020,9,13,0
65745,0.32,0,0,0,0,1,16,2020,9,14,0
65746,0.44,0,0,0,0,1,16,2020,9,15,0
65747,0.72,0,0,0,0,1,16,2020,9,16,0
65748,1.27,0,0,0,0,1,16,2020,9,17,0
65749,1.3,0,0,0,0,1,16,2020,9,18,0
65750,1.11,0,0,0,0,1,16,2020,9,19,0
65751,1.38,0,0,0,0,1,16,2020,9,20,0
65752,2.58,0,0,0,0,1,16,2020,9,21,0
65753,1.09,0,0,0,0,1,16,2020,9,22,0
65754,1.05,0,0,0,0,1,16,2020,9,23,0
65755,1.0,0,0,0,0,1,17,2020,9,0,0
65756,1.04,0,0,0,0,1,17,2020,9,1,0
65757,0.5,0,0,0,0,1,17,2020,9,2,0
65758,0.01,0,0,0,0,1,17,2020,9,3,0
65759,0.08,0,0,0,0,1,17,2020,9,4,0
65760,0.32,1,0,0,0,0,17,2020,9,5,0
65761,0.89,1,0,0,0,0,17,2020,9,6,0
65762,2.06,1,0,0,0,0,17,2020,9,7,0
65763,2.0,1,0,0,0,0,17,2020,9,8,0
65764,1.03,1,0,0,0,0,17,2020,9,9,0
65765,1.36,1,0,0,0,0,17,2020,9,10,0
65766,2.37,1,0,0,0,0,17,2020,9,11,0
65767,2.4,1,0,0,0,0,17,2020,9,12,0
65768,1.32,1,0,0,0,0,17,2020,9,13,0
65769,1.6,1,0,0,0,0,17,2020,9,14,0
65770,1.94,1,0,0,0,0,17,2020,9,15,0
65771,2.09,1,0,0,0,0,17,2020,9,16,0
65772,1.86,1,0,0,0,0,17,2020,9,17,0
65773,3.51,1,0,0,0,0,17,2020,9,18,0
65774,4.13,1,0,0,0,0,17,2020,9,19,0
65775,4.24,1,0,0,0,0,17,2020,9,20,0
65776,4.41,1,0,0,0,0,17,2020,9,21,0
65777,3.59,1,0,0,0,0,17,2020,9,22,0
65778,1.65,1,0,0,0,0,17,2020,9,23,0
65779,0.7,1,0,0,0,0,18,2020,9,0,0
65780,0.21,1,0,0,0,0,18,2020,9,1,0
65781,0.44,1,0,0,0,0,18,2020,9,2,0
65782,0.37,1,0,0,0,0,18,2020,9,3,0
65783,0.3,1,0,0,0,0,18,2020,9,4,0
65784,0.5,0,0,1,0,0,17,2020,9,5,0
65785,1.05,0,0,1,0,0,17,2020,9,6,0
65786,2.0,0,0,1,0,0,17,2020,9,7,0
65787,1.7,0,0,1,0,0,17,2020,9,8,0
65788,1.81,0,0,1,0,0,17,2020,9,9,0
65789,1.9,0,0,1,0,0,17,2020,9,10,0
65790,1.66,0,0,1,0,0,17,2020,9,11,0
65791,1.45,0,0,1,0,0,17,2020,9,12,0
65792,2.11,0,0,1,0,0,17,2020,9,13,0
65793,3.21,0,0,1,0,0,17,2020,9,14,0
65794,2.9,0,0,1,0,0,17,2020,9,15,0
65795,2.24,0,0,1,0,0,17,2020,9,16,0
65796,3.3,0,0,1,0,0,17,2020,9,17,0
65797,3.3,0,0,1,0,0,17,2020,9,18,0
65798,4.42,0,0,1,0,0,17,2020,9,19,0
65799,5.49,0,0,1,0,0,17,2020,9,20,0
65800,2.86,0,0,1,0,0,17,2020,9,21,0
65801,2.48,0,0,1,0,0,17,2020,9,22,0
65802,2.66,0,0,1,0,0,17,2020,9,23,0
65803,2.81,0,0,1,0,0,18,2020,9,0,0
65804,1.44,0,0,1,0,0,18,2020,9,1,0
65805,0.55,0,0,1,0,0,18,2020,9,2,0
65806,0.39,0,0,1,0,0,18,2020,9,3,0
65807,0.18,0,0,1,0,0,18,2020,9,4,0
65808,0.02,0,0,0,1,0,17,2020,9,5,0
65809,0.01,0,0,0,1,0,17,2020,9,6,0
65810,0.0,0,0,0,1,0,17,2020,9,7,0
65811,0.21,0,0,0,1,0,17,2020,9,8,0
65812,0.68,0,0,0,1,0,17,2020,9,9,0
65813,0.99,0,0,0,1,0,17,2020,9,10,0
65814,0.43,0,0,0,1,0,17,2020,9,11,0
65815,0.07,0,0,0,1,0,17,2020,9,12,0
65816,0.21,0,0,0,1,0,17,2020,9,13,0
65817,0.27,0,0,0,1,0,17,2020,9,14,0
65818,0.22,0,0,0,1,0,17,2020,9,15,0
65819,0.25,0,0,0,1,0,17,2020,9,16,0
65820,0.55,0,0,0,1,0,17,2020,9,17,0
65821,0.86,0,0,0,1,0,17,2020,9,18,0
65822,0.47,0,0,0,1,0,17,2020,9,19,0
65823,0.91,0,0,0,1,0,17,2020,9,20,0
65824,1.22,0,0,0,1,0,17,2020,9,21,0
65825,2.04,0,0,0,1,0,17,2020,9,22,0
65826,1.0,0,0,0,1,0,17,2020,9,23,0
65827,1.47,0,0,0,1,0,18,2020,9,0,0
65828,1.11,0,0,0,1,0,18,2020,9,1,0
65829,0.21,0,0,0,1,0,18,2020,9,2,0
65830,0.21,0,0,0,1,0,18,2020,9,3,0
65831,0.23,0,0,0,1,0,18,2020,9,4,0
65832,0.23,0,1,0,0,0,17,2020,9,5,0
65833,0.05,0,1,0,0,0,17,2020,9,6,0
65834,0.18,0,1,0,0,0,17,2020,9,7,0
65835,0.52,0,1,0,0,0,17,2020,9,8,0
65836,0.45,0,1,0,0,0,17,2020,9,9,0
65837,0.47,0,1,0,0,0,17,2020,9,10,0
65838,0.11,0,1,0,0,0,17,2020,9,11,0
65839,0.55,0,1,0,0,0,17,2020,9,12,0
65840,0.48,0,1,0,0,0,17,2020,9,13,0
65841,0.85,0,1,0,0,0,17,2020,9,14,0
65842,1.27,0,1,0,0,0,17,2020,9,15,0
65843,1.71,0,1,0,0,0,17,2020,9,16,0
65844,1.41,0,1,0,0,0,17,2020,9,17,0
65845,1.35,0,1,0,0,0,17,2020,9,18,0
65846,1.35,0,1,0,0,0,17,2020,9,19,0
65847,1.38,0,1,0,0,0,17,2020,9,20,0
65848,1.83,0,1,0,0,0,17,2020,9,21,0
65849,1.87,0,1,0,0,0,17,2020,9,22,0
65850,0.8,0,1,0,0,0,17,2020,9,23,0
65851,0.87,0,1,0,0,0,18,2020,9,0,0
65852,0.73,0,1,0,0,0,18,2020,9,1,0
65853,0.66,0,1,0,0,0,18,2020,9,2,0
65854,0.86,0,1,0,0,0,18,2020,9,3,0
65855,0.26,0,1,0,0,0,18,2020,9,4,0
65856,0.12,0,0,0,0,1,17,2020,9,5,0
65857,0.01,0,0,0,0,1,17,2020,9,6,0
65858,0.13,0,0,0,0,1,17,2020,9,7,0
65859,0.18,0,0,0,0,1,17,2020,9,8,0
65860,1.03,0,0,0,0,1,17,2020,9,9,0
65861,1.07,0,0,0,0,1,17,2020,9,10,0
65862,0.94,0,0,0,0,1,17,2020,9,11,0
65863,0.44,0,0,0,0,1,17,2020,9,12,0
65864,0.11,0,0,0,0,1,17,2020,9,13,0
65865,0.45,0,0,0,0,1,17,2020,9,14,0
65866,0.62,0,0,0,0,1,17,2020,9,15,0
65867,0.29,0,0,0,0,1,17,2020,9,16,0
65868,0.76,0,0,0,0,1,17,2020,9,17,0
65869,1.47,0,0,0,0,1,17,2020,9,18,0
65870,1.2,0,0,0,0,1,17,2020,9,19,0
65871,1.91,0,0,0,0,1,17,2020,9,20,0
65872,1.55,0,0,0,0,1,17,2020,9,21,0
65873,1.06,0,0,0,0,1,17,2020,9,22,0
65874,0.79,0,0,0,0,1,17,2020,9,23,0
65875,0.92,0,0,0,0,1,18,2020,9,0,0
65876,0.68,0,0,0,0,1,18,2020,9,1,0
65877,0.2,0,0,0,0,1,18,2020,9,2,0
65878,0.07,0,0,0,0,1,18,2020,9,3,0
65879,0.08,0,0,0,0,1,18,2020,9,4,0
65880,0.12,1,0,0,0,0,18,2020,9,5,0
65881,1.29,1,0,0,0,0,18,2020,9,6,0
65882,1.77,1,0,0,0,0,18,2020,9,7,0
65883,1.46,1,0,0,0,0,18,2020,9,8,0
65884,1.56,1,0,0,0,0,18,2020,9,9,0
65885,1.05,1,0,0,0,0,18,2020,9,10,0
65886,2.86,1,0,0,0,0,18,2020,9,11,0
65887,2.42,1,0,0,0,0,18,2020,9,12,0
65888,1.92,1,0,0,0,0,18,2020,9,13,0
65889,1.65,1,0,0,0,0,18,2020,9,14,0
65890,2.03,1,0,0,0,0,18,2020,9,15,0
65891,1.87,1,0,0,0,0,18,2020,9,16,0
65892,1.61,1,0,0,0,0,18,2020,9,17,0
65893,2.73,1,0,0,0,0,18,2020,9,18,0
65894,4.23,1,0,0,0,0,18,2020,9,19,0
65895,3.45,1,0,0,0,0,18,2020,9,20,0
65896,4.24,1,0,0,0,0,18,2020,9,21,0
65897,4.8,1,0,0,0,0,18,2020,9,22,0
65898,3.92,1,0,0,0,0,18,2020,9,23,0
65899,0.15,0,0,1,0,0,18,2020,9,5,0
65900,1.33,0,0,1,0,0,18,2020,9,6,0
65901,1.88,0,0,1,0,0,18,2020,9,7,0
65902,1.74,0,0,1,0,0,18,2020,9,8,0
65903,1.56,0,0,1,0,0,18,2020,9,9,0
65904,2.82,0,0,1,0,0,18,2020,9,10,0
65905,1.59,0,0,1,0,0,18,2020,9,11,0
65906,1.75,0,0,1,0,0,18,2020,9,12,0
65907,1.56,0,0,1,0,0,18,2020,9,13,0
65908,1.71,0,0,1,0,0,18,2020,9,14,0
65909,1.72,0,0,1,0,0,18,2020,9,15,0
65910,2.37,0,0,1,0,0,18,2020,9,16,0
65911,1.92,0,0,1,0,0,18,2020,9,17,0
65912,1.93,0,0,1,0,0,18,2020,9,18,0
65913,3.11,0,0,1,0,0,18,2020,9,19,0
65914,4.33,0,0,1,0,0,18,2020,9,20,0
65915,3.36,0,0,1,0,0,18,2020,9,21,0
65916,2.69,0,0,1,0,0,18,2020,9,22,0
65917,2.49,0,0,1,0,0,18,2020,9,23,0
65918,0.2,0,0,0,1,0,18,2020,9,5,0
65919,0.29,0,0,0,1,0,18,2020,9,6,0
65920,0.22,0,0,0,1,0,18,2020,9,7,0
65921,0.62,0,0,0,1,0,18,2020,9,8,0
65922,0.24,0,0,0,1,0,18,2020,9,9,0
65923,0.8,0,0,0,1,0,18,2020,9,10,0
65924,1.07,0,0,0,1,0,18,2020,9,11,0
65925,0.99,0,0,0,1,0,18,2020,9,12,0
65926,1.04,0,0,0,1,0,18,2020,9,13,0
65927,0.87,0,0,0,1,0,18,2020,9,14,0
65928,1.28,0,0,0,1,0,18,2020,9,15,0
65929,1.35,0,0,0,1,0,18,2020,9,16,0
65930,1.74,0,0,0,1,0,18,2020,9,17,0
65931,1.88,0,0,0,1,0,18,2020,9,18,0
65932,2.4,0,0,0,1,0,18,2020,9,19,0
65933,2.52,0,0,0,1,0,18,2020,9,20,0
65934,2.56,0,0,0,1,0,18,2020,9,21,0
65935,2.54,0,0,0,1,0,18,2020,9,22,0
65936,2.03,0,0,0,1,0,18,2020,9,23,0
65937,0.23,0,1,0,0,0,18,2020,9,5,0
65938,0.27,0,1,0,0,0,18,2020,9,6,0
65939,0.57,0,1,0,0,0,18,2020,9,7,0
65940,0.6,0,1,0,0,0,18,2020,9,8,0
65941,0.47,0,1,0,0,0,18,2020,9,9,0
65942,0.48,0,1,0,0,0,18,2020,9,10,0
65943,0.26,0,1,0,0,0,18,2020,9,11,0
65944,0.45,0,1,0,0,0,18,2020,9,12,0
65945,0.36,0,1,0,0,0,18,2020,9,13,0
65946,0.22,0,1,0,0,0,18,2020,9,14,0
65947,0.24,0,1,0,0,0,18,2020,9,15,0
65948,0.41,0,1,0,0,0,18,2020,9,16,0
65949,0.51,0,1,0,0,0,18,2020,9,17,0
65950,0.83,0,1,0,0,0,18,2020,9,18,0
65951,1.27,0,1,0,0,0,18,2020,9,19,0
65952,1.36,0,1,0,0,0,18,2020,9,20,0
65953,1.29,0,1,0,0,0,18,2020,9,21,0
65954,1.12,0,1,0,0,0,18,2020,9,22,0
65955,0.95,0,1,0,0,0,18,2020,9,23,0
65956,0.04,0,0,0,0,1,18,2020,9,5,0
65957,0.07,0,0,0,0,1,18,2020,9,6,0
65958,0.19,0,0,0,0,1,18,2020,9,7,0
65959,0.38,0,0,0,0,1,18,2020,9,8,0
65960,0.41,0,0,0,0,1,18,2020,9,9,0
65961,0.38,0,0,0,0,1,18,2020,9,10,0
65962,0.7,0,0,0,0,1,18,2020,9,11,0
65963,0.64,0,0,0,0,1,18,2020,9,12,0
65964,0.93,0,0,0,0,1,18,2020,9,13,0
65965,0.78,0,0,0,0,1,18,2020,9,14,0
65966,0.52,0,0,0,0,1,18,2020,9,15,0
65967,0.88,0,0,0,0,1,18,2020,9,16,0
65968,0.99,0,0,0,0,1,18,2020,9,17,0
65969,0.56,0,0,0,0,1,18,2020,9,18,0
65970,0.39,0,0,0,0,1,18,2020,9,19,0
65971,0.99,0,0,0,0,1,18,2020,9,20,0
65972,1.43,0,0,0,0,1,18,2020,9,21,0
65973,1.33,0,0,0,0,1,18,2020,9,22,0
65974,0.5,0,0,0,0,1,18,2020,9,23,0
65975,0.99,1,0,0,0,0,20,2020,9,0,1
65976,0.48,1,0,0,0,0,20,2020,9,1,1
65977,0.3,1,0,0,0,0,20,2020,9,2,1
65978,0.18,1,0,0,0,0,20,2020,9,3,1
65979,0.21,1,0,0,0,0,20,2020,9,4,1
65980,2.85,0,0,1,0,0,20,2020,9,0,1
65981,1.79,0,0,1,0,0,20,2020,9,1,1
65982,1.08,0,0,1,0,0,20,2020,9,2,1
65983,0.76,0,0,1,0,0,20,2020,9,3,1
65984,0.44,0,0,1,0,0,20,2020,9,4,1
65985,0.98,0,0,0,1,0,20,2020,9,0,1
65986,0.62,0,0,0,1,0,20,2020,9,1,1
65987,0.08,0,0,0,1,0,20,2020,9,2,1
65988,0.0,0,0,0,1,0,20,2020,9,3,1
65989,0.0,0,0,0,1,0,20,2020,9,4,1
65990,1.56,0,1,0,0,0,20,2020,9,0,1
65991,1.1,0,1,0,0,0,20,2020,9,1,1
65992,0.36,0,1,0,0,0,20,2020,9,2,1
65993,0.21,0,1,0,0,0,20,2020,9,3,1
65994,0.27,0,1,0,0,0,20,2020,9,4,1
65995,1.84,0,0,0,0,1,20,2020,9,0,1
65996,0.6,0,0,0,0,1,20,2020,9,1,1
65997,0.13,0,0,0,0,1,20,2020,9,2,1
65998,0.08,0,0,0,0,1,20,2020,9,3,1
65999,0.09,0,0,0,0,1,20,2020,9,4,1
66000,0.14,1,0,0,0,0,20,2020,9,5,1
66001,0.32,1,0,0,0,0,20,2020,9,6,1
66002,0.11,1,0,0,0,0,20,2020,9,7,1
66003,0.24,1,0,0,0,0,20,2020,9,8,1
66004,1.33,1,0,0,0,0,20,2020,9,9,1
66005,2.03,1,0,0,0,0,20,2020,9,10,1
66006,2.61,1,0,0,0,0,20,2020,9,11,1
66007,2.32,1,0,0,0,0,20,2020,9,12,1
66008,2.72,1,0,0,0,0,20,2020,9,13,1
66009,1.41,1,0,0,0,0,20,2020,9,14,1
66010,1.39,1,0,0,0,0,20,2020,9,15,1
66011,0.88,1,0,0,0,0,20,2020,9,16,1
66012,1.13,1,0,0,0,0,20,2020,9,17,1
66013,1.45,1,0,0,0,0,20,2020,9,18,1
66014,2.19,1,0,0,0,0,20,2020,9,19,1
66015,3.61,1,0,0,0,0,20,2020,9,20,1
66016,2.6,1,0,0,0,0,20,2020,9,21,1
66017,2.52,1,0,0,0,0,20,2020,9,22,1
66018,3.03,1,0,0,0,0,20,2020,9,23,1
66019,0.42,0,0,1,0,0,20,2020,9,5,1
66020,0.13,0,0,1,0,0,20,2020,9,6,1
66021,0.31,0,0,1,0,0,20,2020,9,7,1
66022,0.91,0,0,1,0,0,20,2020,9,8,1
66023,1.31,0,0,1,0,0,20,2020,9,9,1
66024,2.04,0,0,1,0,0,20,2020,9,10,1
66025,2.65,0,0,1,0,0,20,2020,9,11,1
66026,2.39,0,0,1,0,0,20,2020,9,12,1
66027,2.64,0,0,1,0,0,20,2020,9,13,1
66028,2.37,0,0,1,0,0,20,2020,9,14,1
66029,2.24,0,0,1,0,0,20,2020,9,15,1
66030,2.73,0,0,1,0,0,20,2020,9,16,1
66031,2.33,0,0,1,0,0,20,2020,9,17,1
66032,2.73,0,0,1,0,0,20,2020,9,18,1
66033,3.9,0,0,1,0,0,20,2020,9,19,1
66034,3.56,0,0,1,0,0,20,2020,9,20,1
66035,4.13,0,0,1,0,0,20,2020,9,21,1
66036,3.86,0,0,1,0,0,20,2020,9,22,1
66037,3.7,0,0,1,0,0,20,2020,9,23,1
66038,0.03,0,0,0,1,0,20,2020,9,5,1
66039,0.01,0,0,0,1,0,20,2020,9,6,1
66040,0.0,0,0,0,1,0,20,2020,9,7,1
66041,0.35,0,0,0,1,0,20,2020,9,8,1
66042,0.14,0,0,0,1,0,20,2020,9,9,1
66043,0.48,0,0,0,1,0,20,2020,9,10,1
66044,1.07,0,0,0,1,0,20,2020,9,11,1
66045,1.46,0,0,0,1,0,20,2020,9,12,1
66046,1.85,0,0,0,1,0,20,2020,9,13,1
66047,1.63,0,0,0,1,0,20,2020,9,14,1
66048,1.52,0,0,0,1,0,20,2020,9,15,1
66049,1.28,0,0,0,1,0,20,2020,9,16,1
66050,0.99,0,0,0,1,0,20,2020,9,17,1
66051,1.08,0,0,0,1,0,20,2020,9,18,1
66052,1.14,0,0,0,1,0,20,2020,9,19,1
66053,1.39,0,0,0,1,0,20,2020,9,20,1
66054,1.11,0,0,0,1,0,20,2020,9,21,1
66055,0.83,0,0,0,1,0,20,2020,9,22,1
66056,0.88,0,0,0,1,0,20,2020,9,23,1
66057,0.36,0,1,0,0,0,20,2020,9,5,1
66058,0.24,0,1,0,0,0,20,2020,9,6,1
66059,0.59,0,1,0,0,0,20,2020,9,7,1
66060,0.78,0,1,0,0,0,20,2020,9,8,1
66061,0.43,0,1,0,0,0,20,2020,9,9,1
66062,0.09,0,1,0,0,0,20,2020,9,10,1
66063,0.4,0,1,0,0,0,20,2020,9,11,1
66064,0.17,0,1,0,0,0,20,2020,9,12,1
66065,0.61,0,1,0,0,0,20,2020,9,13,1
66066,1.41,0,1,0,0,0,20,2020,9,14,1
66067,0.93,0,1,0,0,0,20,2020,9,15,1
66068,0.63,0,1,0,0,0,20,2020,9,16,1
66069,0.72,0,1,0,0,0,20,2020,9,17,1
66070,0.82,0,1,0,0,0,20,2020,9,18,1
66071,1.4,0,1,0,0,0,20,2020,9,19,1
66072,1.74,0,1,0,0,0,20,2020,9,20,1
66073,1.88,0,1,0,0,0,20,2020,9,21,1
66074,2.09,0,1,0,0,0,20,2020,9,22,1
66075,1.32,0,1,0,0,0,20,2020,9,23,1
66076,0.08,0,0,0,0,1,20,2020,9,5,1
66077,0.21,0,0,0,0,1,20,2020,9,6,1
66078,0.44,0,0,0,0,1,20,2020,9,7,1
66079,0.23,0,0,0,0,1,20,2020,9,8,1
66080,0.26,0,0,0,0,1,20,2020,9,9,1
66081,0.33,0,0,0,0,1,20,2020,9,10,1
66082,0.1,0,0,0,0,1,20,2020,9,11,1
66083,0.1,0,0,0,0,1,20,2020,9,12,1
66084,0.34,0,0,0,0,1,20,2020,9,13,1
66085,0.2,0,0,0,0,1,20,2020,9,14,1
66086,0.78,0,0,0,0,1,20,2020,9,15,1
66087,0.7,0,0,0,0,1,20,2020,9,16,1
66088,0.83,0,0,0,0,1,20,2020,9,17,1
66089,0.95,0,0,0,0,1,20,2020,9,18,1
66090,1.21,0,0,0,0,1,20,2020,9,19,1
66091,1.38,0,0,0,0,1,20,2020,9,20,1
